province,territoire,village_chdc,latitude,longitude,meilleur_candidat_grid3,distance_m,similarite
Nord-Kivu,Rutshuru,Mukaka Gr Bukombo,-1.145834,29.116556,,,
Nord-Kivu,Rutshuru,Muko Gr Bukombo,-1.207917,29.127333,Bukombo Muko,1433,0.5
Nord-Kivu,Rutshuru,Mukungu Gr Mutanda,-0.933496,29.085342,Lusuli,389,0.31
Nord-Kivu,Rutshuru,Mulala Gr Bukoma,-1.154058,29.39294,,,
Nord-Kivu,Rutshuru,Mulala Parc N/A Groupement,-1.131109,29.384176,,,
Nord-Kivu,Rutshuru,Mumba Gr Bukombo,-1.169748,29.1066,Mudugudu,1030,0.31
Nord-Kivu,Rutshuru,Mungote Gr Kanyabayonga,-0.754888,29.151707,Bulindi,1761,0.29
Nord-Kivu,Rutshuru,Munini,-1.210001,29.1095,Nyabwichi,1312,0.4
Nord-Kivu,Rutshuru,Muramba,-0.869463,29.597351,Kasisi,950,0.15
Nord-Kivu,Rutshuru,Murambi,-1.310326,29.529491,,,
Nord-Kivu,Rutshuru,Murambi Gr Busanza,-1.122258,29.521788,Muremeri,1845,0.67
Nord-Kivu,Rutshuru,Musayi,-1.048707,29.20108,,,
Nord-Kivu,Rutshuru,Musezero,-1.261199,29.558964,,,
Nord-Kivu,Rutshuru,Musezero Gp Busanza,-1.23856,29.5984,Musezero,182,0.59
Nord-Kivu,Rutshuru,Mushababwe Gr Bambo,-1.103043,29.202978,Maliba,1881,0.5
Nord-Kivu,Rutshuru,Mushebere Gr Bukombo,-1.147679,29.052053,Bumbasha,768,0.35
Nord-Kivu,Rutshuru,Mushikiri,-1.006501,29.1077,Ajua,1744,0.15
Nord-Kivu,Rutshuru,Mushweshwe,-1.004401,29.1268,,,
Nord-Kivu,Rutshuru,Muteresi Gr Tongo,-1.08511,29.3068,Escarpement,1381,0.21
Nord-Kivu,Rutshuru,Muti Gr Bambo,-1.093076,29.208466,Budurira,1814,0.33
Nord-Kivu,Rutshuru,Mutoha,-0.956764,29.127167,Mutanda 2,1256,0.53
Nord-Kivu,Rutshuru,Mutovu Gr Bambo,-1.100384,29.200443,Maliba,1505,0.17
Nord-Kivu,Rutshuru,Mutovu Gr Bweza,-1.318419,29.471722,,,
Nord-Kivu,Rutshuru,Mutshanga Mayi,-1.309605,29.484982,,,
Nord-Kivu,Rutshuru,Muturirwa,-1.096247,29.235317,Chuna,1954,0.29
Nord-Kivu,Rutshuru,Muumo Gr Kihondo,-1.064901,29.18586,Muliki,1353,0.36
Nord-Kivu,Rutshuru,Ndata Gr Kihondo,-1.097085,29.059916,Jtn,1142,0.25
Nord-Kivu,Rutshuru,Ndiza,-1.372433,29.563917,,,
Nord-Kivu,Rutshuru,Ngenda,-0.955543,29.123817,Mutanda 2,1648,0.4
Nord-Kivu,Rutshuru,Ngesho,-1.283333,29.116667,Rushavuti,1291,0.27
Nord-Kivu,Rutshuru,Ngiko,-1.425888,29.369602,Gikeri,1368,0.55
Nord-Kivu,Rutshuru,Ngoholo Gr Bukombo,-1.156659,29.11562,Mashango,1987,0.4
Nord-Kivu,Rutshuru,Ngugo Gr Rugari,-1.404532,29.41056,Ruhanga,1125,0.33
Nord-Kivu,Rutshuru,Nkokwe,-1.350183,29.46535,,,
Nord-Kivu,Rutshuru,Ntamugenga Gr Bweza,-1.259764,29.432705,Gahunga,1889,0.59
Nord-Kivu,Rutshuru,Nyabanira Gr Binza,-1.037036,29.45066,Kataka,989,0.4
Nord-Kivu,Rutshuru,Nyabikona Gr Bweza,-1.272836,29.470951,,,
Nord-Kivu,Rutshuru,Nyabirehe Gr Kisigari,-1.260719,29.389774,Murehe,946,0.53
Nord-Kivu,Rutshuru,Nyabitare,-0.955207,29.492899,Afia,1213,0.46
Nord-Kivu,Rutshuru,Nyabiteja Gr Kihondo,-1.069791,29.1747,Kajagata,1366,0.35
Nord-Kivu,Rutshuru,Nyagahira Gr Binza,-0.965772,29.564154,Sarambwe,400,0.35
Nord-Kivu,Rutshuru,Nyahanga Gr Kisigari,-1.213764,29.418509,Rubona,1900,0.29
Nord-Kivu,Rutshuru,Nyakakoma N/A Groupement,-0.5706,29.6025,Charmant,96,0.38
Nord-Kivu,Rutshuru,Nyamagana Gr Busanza,-1.159251,29.575663,Nyakabingo,447,0.53
Nord-Kivu,Rutshuru,Nyamagana Gr Rugari,-1.4328,29.367083,Nyarubaba,535,0.56
Nord-Kivu,Rutshuru,Nyamagori Gr Bukombo,-1.212945,29.10605,Mashango,537,0.47
Nord-Kivu,Rutshuru,Nyamitwitwi Gr Binza,-0.858049,29.472715,,,
Nord-Kivu,Rutshuru,Nyamuragiza Gr Binza,-0.88763,29.45726,,,
Nord-Kivu,Rutshuru,Nyamwisi Gr Binza,-0.85589,29.62706,,,
Nord-Kivu,Rutshuru,Nyanzale Gr Mutanda,-1.021331,29.113546,Kasalama,517,0.38
Nord-Kivu,Rutshuru,Nyarubande Gr Kihondo,-1.039402,29.000801,Mushaba,1831,0.35
Nord-Kivu,Rutshuru,Nyaruhange Gr Binza,-0.792436,29.527576,,,
Nord-Kivu,Rutshuru,Nyarukwangara Gr Busanza,-1.13631,29.5207,Nyamihuro,236,0.36
Nord-Kivu,Rutshuru,Nyasheke N/A Groupement,-1.408499,29.339998,Kinyambundu 2,1896,0.32
Nord-Kivu,Rutshuru,Nyirabiroha Gr Kihondo,-1.104083,29.044,Masha,1937,0.38
Nord-Kivu,Rutshuru,Nyundo Gr Busanza,-1.140855,29.498545,Nyamubingo,1613,0.62
Nord-Kivu,Rutshuru,Pemba Gr Tongo,-1.174601,29.208,Buhimba,272,0.5
Nord-Kivu,Rutshuru,PK 17 route Vutshumbi N/A Groupement,-0.8156,29.3534,,,
Nord-Kivu,Rutshuru,PK 3 de Rubare N/A Groupement,-1.214973,29.386105,,,
Nord-Kivu,Rutshuru,PK 9 route Kibirizi-Rwindi N/A Groupement,-0.859499,29.252983,,,
Nord-Kivu,Rutshuru,PK 9 route Tongo N/A Groupement,-1.231601,29.3179,,,
Nord-Kivu,Rutshuru,Plantation Sengi Gr Bukombo,-1.105433,29.044685,Bukama 1,1245,0.25
Nord-Kivu,Rutshuru,Pont Lukulu Gr Bukombo,-1.224988,29.098421,,,
Nord-Kivu,Rutshuru,Rubare Gr Kisigari,-1.228588,29.404991,Rubona,789,0.67
Nord-Kivu,Rutshuru,Rubeya Gr Bukombo,-1.22075,29.091827,,,
Nord-Kivu,Rutshuru,Rubona Gr Bukombo,-1.214139,29.125744,Bukombo Muko,961,0.33
Nord-Kivu,Rutshuru,Rubona Gr Jomba,-1.263397,29.545506,,,
Nord-Kivu,Rutshuru,Rugari Gr Rugari,-1.399195,29.364332,Mugwata,1605,0.46
Nord-Kivu,Rutshuru,Rugomba Gr Tongo,-1.224164,29.305233,,,
Nord-Kivu,Rutshuru,Ruhare Gr Jomba,-1.25628,29.5404,,,
Nord-Kivu,Rutshuru,Rukarara Gr Bambo,-1.073494,29.302536,Kirumba,1732,0.4
Nord-Kivu,Rutshuru,Runyoni Gr Jomba,-1.34418,29.575888,,,
Nord-Kivu,Rutshuru,Rurere Gr Bukombo,-1.206466,29.098541,Kazuba,1031,0.17
Nord-Kivu,Rutshuru,Rushaki Gr Mutanda,-0.90935,29.002487,Binyora,692,0.29
Nord-Kivu,Rutshuru,Rushari Gr Jomba,-1.319338,29.560621,,,
Nord-Kivu,Rutshuru,Rushovu Gr Tongo,-1.177068,29.297121,Runzenze,497,0.27
Nord-Kivu,Rutshuru,Rusinga Gr Kihondo,-1.068103,29.13176,,,
Nord-Kivu,Rutshuru,Rutovu Gr Bishusha,-1.312781,29.0993,Ngesho,1674,0.17
Nord-Kivu,Rutshuru,Rutshuru Gr Bukoma,-1.186904,29.44613,Kiruhura,514,0.62
Nord-Kivu,Rutshuru,Rutsiro,-1.287933,29.493755,,,
Nord-Kivu,Rutshuru,Ruvumu Gr Kisigari,-1.312141,29.457838,,,
Nord-Kivu,Rutshuru,Ruza Gr Tongo,-1.12507,29.24101,Bitura,1941,0.4
Nord-Kivu,Rutshuru,Rwamisisi Gr Binza,-0.950265,29.457487,,,
Nord-Kivu,Rutshuru,Rwaza Gr Busanza,-1.125147,29.438826,Rwassa,1432,0.73
Nord-Kivu,Rutshuru,Rwindi N/A Groupement,-0.788724,29.292568,,,
Nord-Kivu,Rutshuru,Sabinyo N/A Groupement,-1.389701,29.5894,,,
Nord-Kivu,Rutshuru,Shangi Gr Bweza,-1.321062,29.488567,,,
Nord-Kivu,Rutshuru,Tabi Gr Bishusha,-1.305859,29.092447,,,
Nord-Kivu,Rutshuru,Tanda Gr Bweza,-1.29016,29.4872,,,
Nord-Kivu,Rutshuru,Tongo Gr Tongo,-1.208492,29.278585,Colose,601,0.36
Nord-Kivu,Rutshuru,Tshanzu Gr Jomba,-1.335001,29.544443,,,
Nord-Kivu,Rutshuru,Vitshumbi Gr Kanyabayonga,-0.683334,29.383333,Isekombi,685,0.59
Nord-Kivu,Walikale,Angowa,-1.082546,27.864225,Omate Mafilo,1309,0.22
Nord-Kivu,Walikale,Bagira Gr Waloa Loanda,-1.561484,28.429956,Kalenga,29,0.46
Nord-Kivu,Walikale,Balinda Gr Kisimba,-0.838233,28.748493,,,
Nord-Kivu,Walikale,Bamunao Gr Utunda,-1.067804,28.203053,,,
Nord-Kivu,Walikale,Banankoyo Gr Kisimba,-0.866734,28.72716,,,
Nord-Kivu,Walikale,Bangi,-0.919711,27.774813,,,
Nord-Kivu,Walikale,Basombe,-1.187276,28.424225,Limangi 1,1410,0.12
Nord-Kivu,Walikale,Bese,-0.916668,28.733334,,,
Nord-Kivu,Walikale,Betheli,-1.031472,28.235722,,,
Nord-Kivu,Walikale,Bilobilo Gr Utunda,-1.316667,27.916666,Kilambo,602,0.4
Nord-Kivu,Walikale,Binakwa,-1.41667,28.05,Kinkambe,1749,0.4
Nord-Kivu,Walikale,Bireshe Gr Utunda,-0.95741,28.1724,,,
Nord-Kivu,Walikale,Bisie Gr Wassa,-1.050637,27.737083,Manoire,75,0.33
Nord-Kivu,Walikale,Biyasombe,-1.126949,28.397245,,,
Nord-Kivu,Walikale,Bubere Gr Bafuna,-1.36189,28.19633,,,
Nord-Kivu,Walikale,Bubolwa Gr Kisimba,-0.966051,28.876223,,,
Nord-Kivu,Walikale,Buhaya Gr Kisimba,-0.942495,28.791933,Bikunda,815,0.46
Nord-Kivu,Walikale,Buhimba Gr Kisimba,-0.900001,28.933332,,,
Nord-Kivu,Walikale,Bukacha,-0.98007,28.68957,Nkasa,1443,0.5
Nord-Kivu,Walikale,Bukonde Gr Ikobo,-0.702662,28.67247,,,
Nord-Kivu,Walikale,Bukumbirwa,-0.766668,28.733334,,,
Nord-Kivu,Walikale,Bulewa,-1.1709,28.6613,Mutongo,1059,0.15
Nord-Kivu,Walikale,Bulewa Gr Waloa Uroba,-1.482479,28.470121,,,
Nord-Kivu,Walikale,Bunangiri,-1.200001,28.21667,Kigoma,1803,0.13
Nord-Kivu,Walikale,Bundindane Gr Utunda,-1.008122,27.855827,,,
Nord-Kivu,Walikale,Bunyamwirimbwa Gr Waloa Loanda,-1.72566,28.60578,Tanzania,1938,0.36
Nord-Kivu,Walikale,Buoye,-1.396148,28.32052,Nsengu,1158,0.18
Nord-Kivu,Walikale,Buruko Gr Kisimba,-0.757153,28.487663,,,
Nord-Kivu,Walikale,Busakara,-0.819474,28.699703,,,
Nord-Kivu,Walikale,Bushaho,-1.316301,28.600204,Buhongole,77,0.5
Nord-Kivu,Walikale,Bushalingwa,-0.766667,29.016666,Katrisa,1900,0.22
Nord-Kivu,Walikale,Busisimula Gr Kisimba,-0.800001,28.966667,,,
Nord-Kivu,Walikale,"Carré minier ""Kaly Boing"" Gr Wassa",-1.021096,27.68163,,,
Nord-Kivu,Walikale,"carré minier ""Kasara""",-1.048751,28.163973,,,
Nord-Kivu,Walikale,"carré minier ""Kifo"" Gr Utunda",-0.658364,27.844599,,,
Nord-Kivu,Walikale,"carré minier ""QG""",-1.114069,28.083874,,,
Nord-Kivu,Walikale,Chanjikiro Gr Kisimba,-0.920051,28.866627,Bukohwa,480,0.24
Nord-Kivu,Walikale,Chanumbu,-1.314387,28.323246,,,
Nord-Kivu,Walikale,Charingwangwa Gr Utunda,-1.023855,28.214342,,,
Nord-Kivu,Walikale,D'angwetu,-1.333326,27.865147,,,
Nord-Kivu,Walikale,Hombo Gr Waloa Loanda,-1.86892,28.450792,Lwakoy,1823,0.18
Nord-Kivu,Walikale,Idambo Gr Bakano,-1.674436,28.079035,Nduma,1866,0.36
Nord-Kivu,Walikale,Ifarifari Gr Bakusu,-1.410131,28.046207,,,
Nord-Kivu,Walikale,Ikere,-1.063617,28.184235,,,
Nord-Kivu,Walikale,Ilunga Gr Banangi,-1.358444,28.007944,Kirundu,110,0.46
Nord-Kivu,Walikale,Irumba,-1.010898,28.227436,,,
Nord-Kivu,Walikale,Ishunga Gr Luberique,-1.233333,28.133333,Busao,1220,0.33
Nord-Kivu,Walikale,Itea Gr Kisimba,-0.953209,28.786938,Kiriba,1948,0.4
Nord-Kivu,Walikale,Iyoya,-1.088117,27.756483,,,
Nord-Kivu,Walikale,Kabingu Gr Kisimba,-0.726797,28.733257,,,
Nord-Kivu,Walikale,Kahalo Gr Waloa Loanda,-1.730981,28.643286,Nyakabasa,353,0.4
Nord-Kivu,Walikale,Kahande,-1.16932,28.42255,,,
Nord-Kivu,Walikale,Kailenge Gr Waloa Yungu,-1.399256,28.579382,Kaihanga,588,0.62
Nord-Kivu,Walikale,Kakoro,-1.1686,28.2068,Bunangiri,1828,0.27
Nord-Kivu,Walikale,Kakuku Gr Kisimba,-0.913448,28.658764,Kilambo,1028,0.31
Nord-Kivu,Walikale,Kalay Boeing,-0.916734,27.74271,,,
Nord-Kivu,Walikale,Kalehe,-0.633334,28.866667,,,
Nord-Kivu,Walikale,Kalenga Gr Waloa Loanda,-1.531562,28.41765,Bagira,114,0.46
Nord-Kivu,Walikale,Kaliki Gr Waloa Yungu,-1.320532,28.601622,Katobi,563,0.5
Nord-Kivu,Walikale,Kalinga Gr Kisimba,-0.919548,28.866602,Bukohwa,531,0.29
Nord-Kivu,Walikale,Kalonge Gr Ikobo,-0.768262,28.904959,Bukumbirwa,288,0.24
Nord-Kivu,Walikale,Kalonge Gr Kisimba,-1.300001,28.416666,,,
Nord-Kivu,Walikale,Karebe,-1.697974,28.280027,,,
Nord-Kivu,Walikale,Kasangano,-1.32513,27.94378,Katoto,1959,0.4
Nord-Kivu,Walikale,Kasara Gr Utunda,-1.048806,28.163889,,,
Nord-Kivu,Walikale,Kashesha,-0.991058,28.90403,,,
Nord-Kivu,Walikale,Kashunga,-1.422576,28.077887,Kangambili,1108,0.56
Nord-Kivu,Walikale,Katatwa Gr Bakano,-1.792894,28.41102,Kitwalu,1689,0.57
Nord-Kivu,Walikale,Kera,-1.077474,28.344925,Nkingwe,1081,0.36
Nord-Kivu,Walikale,Kibati Gr Luberike,-1.291979,28.61572,Bussi,639,0.18
Nord-Kivu,Walikale,Kimba Gr Ihana,-1.133333,28.55,Muna,1567,0.44
Nord-Kivu,Walikale,Kimua Gr Waloa Uroba,-1.39667,28.58194,Kimua 1,1131,0.83
Nord-Kivu,Walikale,Kinchimba Gr Utunda,-1.099836,28.244726,Mundjuli,952,0.12
Nord-Kivu,Walikale,Kiraku Gr Waloa Uroba,-1.43362,28.42614,Mera,488,0.4
Nord-Kivu,Walikale,Kiriba Gr Kisimba,-0.767456,28.5233,,,
Nord-Kivu,Walikale,Kishongya,-0.844546,28.971357,Misinga,1742,0.62
Nord-Kivu,Walikale,Kisongya,-0.76447,29.009867,Katrisa,1849,0.53
Nord-Kivu,Walikale,Kiteha,-0.986415,28.884062,Malemo,689,0.17
Nord-Kivu,Walikale,Kitshanga Gr Utunda,-0.983333,28.666668,,,
Nord-Kivu,Walikale,Kuere,-1.414554,27.905334,,,
Nord-Kivu,Walikale,Kuewe,-1.362227,28.019388,Kirundu,1450,0.33
Nord-Kivu,Walikale,Kumbwa Gr Luberike,-1.233333,28.066668,Kalali,769,0.33
Nord-Kivu,Walikale,Kyanjikiro ,-0.879388,28.937887,Chanzikiro,1075,0.7
Nord-Kivu,Walikale,Kyumba,-1.461509,28.553432,Chumba 2,152,0.57
Nord-Kivu,Walikale,Limanga Gr Waloa Loanda,-1.778268,28.51889,Kihole,1029,0.15
Nord-Kivu,Walikale,Limangi Gr Ihana,-1.216667,28.416666,Kibua,1847,0.33
Nord-Kivu,Walikale,Logu Gr Wassa,-1.267993,27.687702,Lugu,1623,0.75
Nord-Kivu,Walikale,Lubilinga,-1.31667,27.81667,,,
Nord-Kivu,Walikale,Luhola Gr Kisimba,-0.953527,28.875496,,,
Nord-Kivu,Walikale,Lukoma Gr Luberike,-1.293183,28.622833,Shoa,1740,0.4
Nord-Kivu,Walikale,Lukoya,-1.570481,28.396784,Kando,52,0.36
Nord-Kivu,Walikale,Lukoya Gr Waloa Loanda,-1.721303,28.507822,,,
Nord-Kivu,Walikale,Mabeka,-1.16667,27.56667,,,
Nord-Kivu,Walikale,Mabombi,-0.801284,28.881996,Misambo,29,0.57
Nord-Kivu,Walikale,Mabondo,-1.067727,28.203005,,,
Nord-Kivu,Walikale,Mafofoki Gr Utunda,-1.038314,28.146118,,,
Nord-Kivu,Walikale,Makaki,-1.593895,28.077042,Nyamiala,1109,0.43
Nord-Kivu,Walikale,Makoyi Gr Bafuna,-1.374244,28.15371,,,
Nord-Kivu,Walikale,Makutano,-0.418115,28.211382,,,
Nord-Kivu,Walikale,Malimingi Gr Kisimba,-0.797084,28.5085,,,
Nord-Kivu,Walikale,Mandere,-0.399748,28.200739,,,
Nord-Kivu,Walikale,Mandimu Gr Wassa,-1.427639,27.7297,,,
Nord-Kivu,Walikale,Mandjere,-1.177424,28.183174,,,
Nord-Kivu,Walikale,Mangiyo,-0.753288,28.557194,,,
Nord-Kivu,Walikale,Marangusa Gr Waloa Loanda,-1.76111,28.513605,Kauma,1755,0.29
Nord-Kivu,Walikale,Maruho,-0.832127,28.893503,,,
Nord-Kivu,Walikale,Mashuta,-0.553908,28.71448,,,
Nord-Kivu,Walikale,Matenge Gr Kisimba,-0.992631,28.938,Buronga,1241,0.29
Nord-Kivu,Walikale,Matungu Gr Utunda,-1.094705,28.238756,Mundjuli,84,0.53
Nord-Kivu,Walikale,Mayuwano Gr Waloa Loanda,-1.714579,28.375547,Nyanga,1673,0.43
Nord-Kivu,Walikale,Mera Gr Kisimba,-0.954721,28.817516,Mpety,560,0.44
Nord-Kivu,Walikale,Mianja,-1.58635,28.469334,Mianga,1338,0.83
Nord-Kivu,Walikale,Miera,-1.611576,28.134274,,,
Nord-Kivu,Walikale,Mikingiro,-0.932604,28.656528,Kakuku,50,0.13
Nord-Kivu,Walikale,Mikolo ,-1.683406,28.033337,,,
Nord-Kivu,Walikale,Mironge,-1.103621,28.29888,,,
Nord-Kivu,Walikale,Misao,-1.15,28.5,Mingote,1811,0.5
Nord-Kivu,Walikale,Misoke Gr Bapfuna,-1.444513,28.175583,,,
Nord-Kivu,Walikale,Mitisusene Gr Bana Bangi,-1.318872,28.086374,,,
Nord-Kivu,Walikale,Mole Gr Waloa Loanda,-1.600001,28.283333,Nyamimba,1625,0.17
Nord-Kivu,Walikale,Moma Gr Utunda,-1.349535,28.14287,,,
Nord-Kivu,Walikale,Mongoya,-1.586335,28.469337,Mianga,1336,0.62
Nord-Kivu,Walikale,Mpaka,-0.928148,28.838547,,,
Nord-Kivu,Walikale,Mpama Gr Ihana,-1.070833,28.35193,Nkingwe,48,0.0
Nord-Kivu,Walikale,Mpombi,-0.880356,28.903936,Ngambi,1726,0.5
Nord-Kivu,Walikale,Muchele Muchele Gr Utunda,-1.216591,27.816257,,,
Nord-Kivu,Walikale,Mugunga Gr Banyungu,-1.416001,28.726,Kaweti,871,0.15
Nord-Kivu,Walikale,Muhanga Gr Kisimba,-0.615572,28.476524,,,
Nord-Kivu,Walikale,Mukaka,-1.033333,28.666668,Mituko,1248,0.5
Nord-Kivu,Walikale,Mukohwa Gr Ikobo,-0.660166,28.910868,,,
Nord-Kivu,Walikale,Mukole Gr Kisimba,-0.958111,29.001534,,,
Nord-Kivu,Walikale,Mukondoli Gr Ikobo,-0.652573,28.704067,,,
Nord-Kivu,Walikale,Mulema,-1.045228,28.1735,,,
Nord-Kivu,Walikale,Muliri,-1.416668,28.4,Mutara,1040,0.5
Nord-Kivu,Walikale,Muna,-1.151201,28.516153,Nkimba,1742,0.4
Nord-Kivu,Walikale,Mundjuli Gr Utunda,-1.044963,28.173252,,,
Nord-Kivu,Walikale,Mungazi Gr Luberike,-1.263683,28.554192,Mutero,1519,0.31
Nord-Kivu,Walikale,Mungote,-1.416644,28.233364,,,
Nord-Kivu,Walikale,Mungwen Gr Utunda,-0.964695,27.955029,,,
Nord-Kivu,Walikale,Munzowa ,-0.597851,28.73654,,,
Nord-Kivu,Walikale,Murongya,-0.781621,29.00391,Katrisa,373,0.27
Nord-Kivu,Walikale,Muteresi ,-0.876694,28.779596,Busakara 2,58,0.22
Nord-Kivu,Walikale,Muungu,-1.101256,28.27736,,,
Nord-Kivu,Walikale,Ndofia,-1.232999,27.763641,,,
Nord-Kivu,Walikale,Ngerere,-0.799527,28.905617,Minga,499,0.33
Nord-Kivu,Walikale,Nkimba,-1.123799,28.56077,,,
Nord-Kivu,Walikale,Nkingwe,-1.179189,28.52862,,,
Nord-Kivu,Walikale,Nkobe Gr Kisimba,-0.904336,28.763723,,,
Nord-Kivu,Walikale,Nkuba,-1.733333,28.1,,,
Nord-Kivu,Walikale,Nkuku,-1.683998,28.182005,Kabunga,1727,0.17
Nord-Kivu,Walikale,Nyaferenge,-1.174536,27.881622,,,
Nord-Kivu,Walikale,Nyanzila Gr Bakano,-1.681,28.165789,Kabunga,218,0.27
Nord-Kivu,Walikale,Obaye Gr Wassa,-1.3396,27.729,Garage,249,0.36
Nord-Kivu,Walikale,Oku Gr Utunda,-0.986159,27.959347,,,
Nord-Kivu,Walikale,Oninga,-0.329581,28.1507,Butembo,597,0.15
Nord-Kivu,Walikale,Osso Gr Wassa,-1.024061,27.27252,Kilo,34,0.25
Nord-Kivu,Walikale,Otenga Gr Bakondjo,-1.636869,27.714878,,,
Nord-Kivu,Walikale,Pinga Gr Kisimba,-0.983957,28.701982,Kisangani,326,0.57
Nord-Kivu,Walikale,Rama,-0.294765,28.243204,,,
Nord-Kivu,Walikale,Robe Gr Ihana,-1.216671,28.45,,,
Nord-Kivu,Walikale,Rubonga,-1.327904,28.655506,,,
Nord-Kivu,Walikale,Rusamambo Gr Ikobo,-0.794112,29.021198,Bushimba 1,93,0.42
Nord-Kivu,Walikale,Rwenga Gr Waloa Uroba,-1.477994,28.490808,Bulewa,938,0.33
Nord-Kivu,Walikale,Shaluu Gr Waloa Loanda,-1.734908,28.632341,Chasumba,1528,0.43
Nord-Kivu,Walikale,Shario,-1.792109,28.580278,Mwanga,1822,0.17
Nord-Kivu,Walikale,Shempunu Gr Waloa Uroba,-1.430861,28.439928,Chanumbu,385,0.38
Nord-Kivu,Walikale,Tchoko,-1.696859,28.341484,Mihoke,1641,0.5
Nord-Kivu,Walikale,Titi Gr  Utunda,-1.091062,28.19847,,,
Nord-Kivu,Walikale,Tutero,-1.230901,28.0645,Shabunda,1807,0.14
Nord-Kivu,Walikale,Tweno,-1.19211,28.2314,,,
Nord-Kivu,Walikale,Walikale Gr Bakusu,-1.428677,28.071783,Kinkambe,1048,0.5
Nord-Kivu,Walikale,Wango Gr Utunda,-0.956239,28.174868,,,
Sud-Kivu,Fizi,A'Amba Gr Babungwe Nord,-3.78669,29.09347,Luamba,1254,0.73
Sud-Kivu,Fizi,Abangya Gr Basimunyaka,-3.825334,28.49011,Malingi,1140,0.43
Sud-Kivu,Fizi,Abeka Gr Babungwe Nord,-3.670818,29.075018,,,
Sud-Kivu,Fizi,Abemba,-4.30111,28.944168,Abunda,1094,0.5
Sud-Kivu,Fizi,Akangya Gr Basimukuma Sud,-4.682393,29.114195,Kahanza,102,0.57
Sud-Kivu,Fizi,Ake II Gr Babungwe Nord,-3.666667,29.15,Abenga,539,0.33
Sud-Kivu,Fizi,Ako,-4.474097,28.842417,Kakela,24,0.44
Sud-Kivu,Fizi,Akyanga Gr Balala Sud,-4.767001,28.69967,Mangala,433,0.57
Sud-Kivu,Fizi,Alelenge Gr Babungwe Sud,-4.573333,29.137222,Kabogo,376,0.29
Sud-Kivu,Fizi,Alemie Gr Obekulu,-3.991771,28.02782,Asee,1921,0.6
Sud-Kivu,Fizi,Ambwete,-4.076297,27.880726,Kasese,522,0.46
Sud-Kivu,Fizi,Asenge Gr Obekulu,-3.98519,28.07269,Katupu 3,195,0.14
Sud-Kivu,Fizi,Babengwa Gr Basimunyaka Sud,-4.009934,28.668444,,,
Sud-Kivu,Fizi,Babungwe Nord Gr Babungwe Nord,-3.78669,29.09347,Atanga,1138,0.32
Sud-Kivu,Fizi,Babungwe Sud Gr Babungwe Sud,-5.00347,28.83958,Marenge,206,0.42
Sud-Kivu,Fizi,Balala sud,-4.203861,29.04139,Katanga 7,1244,0.42
Sud-Kivu,Fizi,Baraka,-4.105441,29.09771,Matata,676,0.5
Sud-Kivu,Fizi,Baraka,-4.10237,29.09914,Matata,1048,0.5
Sud-Kivu,Fizi,Baraka,-4.091557,29.091667,Malala 2,1232,0.43
Sud-Kivu,Fizi,Baraka,-4.110701,29.09077,Matata,380,0.5
Sud-Kivu,Fizi,Baraka,-4.116981,29.08637,Matata,1134,0.5
Sud-Kivu,Fizi,Baraka,-4.11399,29.08382,Matata,1217,0.5
Sud-Kivu,Fizi,Baraka,-4.113141,29.08924,Matata,627,0.5
Sud-Kivu,Fizi,Baraka,-4.099091,29.08757,Matata,1456,0.5
Sud-Kivu,Fizi,Baraka,-4.108881,29.08834,Matata,670,0.5
Sud-Kivu,Fizi,Baraka,-4.10002,29.08657,Matata,1430,0.5
Sud-Kivu,Fizi,Baraka,-4.0948,29.08559,Matata,1979,0.5
Sud-Kivu,Fizi,Baraka,-4.10243,29.09148,Matata,935,0.5
Sud-Kivu,Fizi,Baraka,-4.102211,29.08861,Matata,1100,0.5
Sud-Kivu,Fizi,Baraka,-4.11009,29.09496,Matata,93,0.5
Sud-Kivu,Fizi,Baraka,-4.12628,29.08152,Mshimbakye 2,88,0.33
Sud-Kivu,Fizi,Baraka,-4.12458,29.09597,Matata,1589,0.5
Sud-Kivu,Fizi,Baraka,-4.124771,29.09061,Matata,1646,0.5
Sud-Kivu,Fizi,Baraka,-4.12073,29.09195,Matata,1175,0.5
Sud-Kivu,Fizi,Baraka,-4.132741,29.09158,Moma Kasaswe,978,0.33
Sud-Kivu,Fizi,Baraka,-4.1267,29.08235,Mshimbakye 2,18,0.33
Sud-Kivu,Fizi,Baraka,-4.12384,29.08654,Matata,1718,0.5
Sud-Kivu,Fizi,Baraka,-4.095311,29.09852,Matata,1745,0.5
Sud-Kivu,Fizi,Baraka,-4.09193,29.09643,Malala 1,1201,0.43
Sud-Kivu,Fizi,Baraka,-4.098701,29.097,Matata,1338,0.5
Sud-Kivu,Fizi,Baraka,-4.114862,29.091473,Matata,580,0.5
Sud-Kivu,Fizi,Baraka,-4.100402,29.093481,Matata,1114,0.5
Sud-Kivu,Fizi,Baraka,-4.03852,29.08908,Abela,119,0.36
Sud-Kivu,Fizi,Baraka,-4.0495,29.0877,Abela,1158,0.36
Sud-Kivu,Fizi,Baraka,-4.09127,29.08926,Malala 2,1222,0.43
Sud-Kivu,Fizi,Baraka,-4.057271,29.08747,Malela,748,0.33
Sud-Kivu,Fizi,Baraka,-4.0834,29.0893,Macampagne,1781,0.38
